Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-06-12,Albury,0,13.3,0,NA,NA,W,22,NA,S,0,4,95,51,1025.4,1024.3,5,NA,3.3,12.3,No,No
2010-06-13,Albury,-1,13.1,0,NA,NA,ESE,11,NNW,SSE,6,9,83,47,1031.8,1030.7,NA,NA,4.1,12,No,No
2010-06-14,Albury,-2,13.2,0,NA,NA,ESE,17,NA,E,0,6,85,50,1035.2,1032,NA,6,2.2,12.6,No,No
2010-06-15,Albury,-0.3,12.8,0,NA,NA,SSE,11,SE,ESE,2,9,92,65,1032.3,1028.3,6,1,3.4,12.4,No,No
2010-06-16,Albury,1.5,15.5,0,NA,NA,NNW,52,E,E,4,9,91,73,1027.4,1022.1,1,7,7.4,13.5,No,Yes
2010-06-17,Albury,7.4,16.2,11.6,NA,NA,W,94,NNW,WNW,30,30,82,65,1010,1010.4,8,NA,13,11,Yes,Yes
2010-06-18,Albury,3,12.2,2.2,NA,NA,W,24,NW,W,7,13,88,70,1019.6,1018,7,2,6.9,10.9,Yes,Yes
2010-06-19,Albury,6.9,15.2,1.8,NA,NA,WNW,35,WNW,NW,17,20,95,66,1019.4,1019.6,8,NA,10.3,14.4,Yes,No
2010-06-20,Albury,3.6,13.1,0,NA,NA,NW,39,NA,SSW,0,2,98,86,1027.2,1026.7,8,8,7.7,12.7,No,No
2010-06-21,Albury,5,12.5,0.4,NA,NA,W,17,S,W,9,9,99,83,1034.5,1033.8,8,NA,7.4,11.8,No,No
2010-06-22,Albury,3,14.8,0,NA,NA,SE,15,NA,SE,0,7,94,61,1037.3,1035.2,NA,NA,6.1,14.7,No,No
2010-06-23,Albury,3.5,16.5,0,NA,NA,E,20,NA,E,0,7,89,52,1036.9,1032.9,NA,8,7.2,15.5,No,No
2010-06-24,Albury,3.4,17,0,NA,NA,ENE,24,E,E,4,17,85,56,1030.1,1024.7,3,1,8.3,16.9,No,No
2010-06-25,Albury,7,16.1,0,NA,NA,NNE,31,E,SE,9,2,83,95,1021.9,1018.6,8,8,12.1,13.2,No,Yes
2010-06-26,Albury,6.2,12.1,10.2,NA,NA,WNW,35,WNW,N,4,4,86,71,1020.5,1020.5,7,8,7.6,11.1,Yes,No
2010-06-27,Albury,0.6,11.9,0.2,NA,NA,W,22,SW,NW,2,11,99,54,1024.3,1021.8,1,2,2.8,11.5,No,No
2010-06-28,Albury,-0.6,8.3,0,NA,NA,NNW,52,SE,WSW,7,9,99,70,1022.7,1020.3,8,7,2.3,8.2,No,No
2010-06-29,Albury,2.3,9.4,0,NA,NA,N,20,ENE,N,9,13,71,57,1021.2,1019.4,8,8,6.5,9.1,No,No
2010-06-30,Albury,5.1,9.8,0.2,NA,NA,N,24,SSE,NNW,6,9,81,78,1020.7,1019.6,8,8,6.3,8.8,No,Yes
2010-07-01,Albury,3.2,11.9,1.2,NA,NA,NNE,13,NA,SW,0,6,99,67,1025.2,1024.3,7,7,5.5,10.4,Yes,No
2010-07-02,Albury,0.2,10.9,0.2,NA,NA,ESE,19,S,SSE,2,7,99,70,1027.6,1024,8,4,3.2,10.2,No,No
2010-07-03,Albury,1,10.3,0,NA,NA,NNW,11,NA,SW,0,2,99,76,1030.5,1029.8,8,NA,3.7,10,No,No
2010-07-04,Albury,1.5,10.8,0,NA,NA,E,13,SSE,NA,4,0,99,77,1032.5,1029,8,NA,3.1,10,No,No
2010-07-05,Albury,1.8,12.1,0.2,NA,NA,SE,22,SSE,NA,7,0,99,70,1027.5,1022.8,8,3,2.4,11.7,No,Yes
2010-07-06,Albury,2.3,13.9,5.6,NA,NA,SSE,35,WNW,W,7,15,94,56,1020.9,1019.2,NA,NA,6.7,13.8,Yes,No
2010-07-07,Albury,1.5,13.5,0,NA,NA,NNE,50,NA,WNW,0,7,99,64,1026.9,1025.1,7,NA,3,12.6,No,No
2010-07-08,Albury,2.1,14.8,0.4,NA,NA,ESE,13,NA,NE,0,6,99,50,1029.5,1026.6,5,NA,4.1,14.6,No,No
2010-07-09,Albury,0,14.6,0,NA,NA,ENE,15,NA,ESE,0,7,90,57,1030.9,1027.1,NA,NA,4.8,14.1,No,No
2010-07-10,Albury,1.5,16.1,0,NA,NA,N,46,NNW,NNE,6,28,96,61,1024.1,1019.5,NA,8,5,15,No,Yes
2010-07-11,Albury,5,15.4,13.4,NA,NA,N,28,W,NW,4,11,99,62,1020.6,1019.6,8,1,11.8,15.2,Yes,No
2010-07-12,Albury,3.5,15.3,0.2,NA,NA,SE,13,E,NA,9,0,99,62,1024.3,1021,8,NA,5.9,15.1,No,No
2010-07-13,Albury,3.5,16.3,0,NA,NA,WNW,59,NW,E,7,13,98,93,1016.8,1008.9,8,8,6.2,12,No,Yes
2010-07-14,Albury,6.2,10,21.4,NA,NA,NW,57,NW,NW,24,19,82,91,1009.2,1008.7,8,8,8.5,9.1,Yes,Yes
2010-07-15,Albury,3.4,12.2,11,NA,NA,WNW,43,W,W,13,15,85,63,1020.2,1022,NA,6,6.9,11.4,Yes,No
2010-07-16,Albury,0.6,13.1,0,NA,NA,ENE,48,NNE,NNW,2,2,99,56,1028.7,1026.3,8,2,2.9,13,No,No
2010-07-17,Albury,-0.4,11.5,0,NA,NA,E,15,ESE,NA,6,0,99,69,1029.2,1025.9,8,4,2.8,10.8,No,No
2010-07-18,Albury,0.7,12.8,0,NA,NA,ENE,24,NE,N,9,13,96,59,1023.1,1018.7,NA,1,5.2,12.1,No,Yes
2010-07-19,Albury,5,13.5,1.6,NA,NA,NW,20,S,S,4,4,99,61,1018.8,1017.8,8,8,7.7,13.4,Yes,No
2010-07-20,Albury,0.5,11.6,0.2,NA,NA,WNW,19,SSE,WNW,7,11,99,62,1025.4,1024,8,1,3.1,11.5,No,No
2010-07-21,Albury,0.6,12.9,0,NA,NA,W,17,NA,SSW,0,7,99,58,1029.3,1027.1,8,NA,2.9,12.5,No,No
2010-07-22,Albury,-0.5,13.8,0,NA,NA,SW,19,NA,SW,0,11,89,51,1032.7,1030.7,7,1,4,12.4,No,No
2010-07-23,Albury,0.1,15.7,0,NA,NA,W,17,E,W,7,9,99,61,1035.5,1032,8,NA,4.1,15.2,No,No
2010-07-24,Albury,1,14.6,0,NA,NA,W,22,ENE,W,6,13,99,60,1032.1,1028.9,8,NA,4.5,14.2,No,No
2010-07-25,Albury,2.5,14.3,0.2,NA,NA,W,20,S,N,4,2,99,58,1031.7,1029.1,8,NA,4.5,13.8,No,No
2010-07-26,Albury,1.9,14.9,0.2,NA,NA,WSW,19,NA,W,0,9,99,52,1035.9,1034.1,2,NA,3.7,14.6,No,No
2010-07-27,Albury,-1.2,15,0.2,NA,NA,SSE,15,NA,ESE,0,7,85,52,1036.1,1031.5,NA,NA,4,14.7,No,No
2010-07-28,Albury,2.1,12.6,0,NA,NA,ESE,15,N,ESE,4,6,80,67,1027.8,1022.3,NA,8,5.8,12.2,No,Yes
2010-07-29,Albury,5.8,14.8,6.2,NA,NA,NW,20,NA,WSW,0,9,99,80,1018.5,1014.9,8,8,10.3,14,Yes,No
2010-07-30,Albury,8.9,14.9,0,NA,NA,NNE,30,ENE,N,2,13,91,86,1015.5,1013.5,8,8,11.1,14.1,No,Yes
2010-07-31,Albury,7.5,12.3,2.2,NA,NA,W,30,WSW,NW,4,19,100,85,1013.7,1015.6,8,8,11.1,11.6,Yes,Yes
2010-08-01,Albury,7.5,10.1,4.2,NA,NA,WNW,41,N,WSW,20,11,86,93,1016.3,1014.6,8,8,9.3,7.3,Yes,Yes
2010-08-02,Albury,5.4,14.7,18.6,NA,NA,W,39,W,WSW,15,19,85,56,1019.5,1018.7,4,8,7.8,13.7,Yes,No
2010-08-03,Albury,1.2,15.7,0,NA,NA,WNW,28,NA,WNW,0,15,86,51,1023.2,1020.1,NA,NA,6.4,15.5,No,No
2010-08-04,Albury,1.2,9.6,0,NA,NA,NA,NA,NA,N,0,7,94,71,1019.8,1017,8,8,5.5,9.2,No,NA
2010-08-05,Albury,NA,11.8,NA,NA,NA,WSW,28,N,WNW,2,19,97,65,1019.5,1018.3,7,4,6.7,11.3,NA,No
2010-08-06,Albury,0.7,12.6,0.2,NA,NA,NW,22,SE,WNW,6,13,99,59,1024.5,1022.8,8,1,3.2,12.2,No,No
2010-08-07,Albury,-0.6,13.1,0.2,NA,NA,ESE,15,NA,SW,0,9,83,54,1026.9,1023.3,NA,8,4.6,12.7,No,No
2010-08-08,Albury,-1.3,12.6,0,NA,NA,SSE,15,NA,ESE,0,9,86,58,1022.2,1018.8,NA,8,4.3,12.2,No,No
2010-08-09,Albury,0.3,15.5,0,NA,NA,E,31,NW,NE,6,15,79,47,1022.4,1019,NA,NA,6,14.9,No,Yes
2010-08-10,Albury,4.4,16,7.2,NA,NA,NNW,41,E,N,9,15,86,77,1013.9,1008.7,8,8,9.7,15.2,Yes,Yes
2010-08-11,Albury,7.2,10.4,8.2,NA,NA,NNE,33,NE,N,11,13,96,85,1006.2,1000.1,8,8,7.7,10,Yes,Yes
2010-08-12,Albury,4.5,14.9,10.8,NA,NA,SW,50,W,WSW,19,28,91,45,1005.7,1008,8,NA,9.2,14.7,Yes,No
2010-08-13,Albury,1.6,15,0,NA,NA,W,20,NA,SW,0,9,99,56,1016.7,1013.5,8,1,6.5,14.5,No,No
2010-08-14,Albury,3.2,13,0,NA,NA,ENE,41,NE,NE,15,24,85,67,1014.4,1006.9,7,NA,8.9,12.7,No,Yes
2010-08-15,Albury,7.2,12.1,1.8,NA,NA,WNW,46,NNE,N,11,13,83,94,1004.5,1004.4,8,8,10.7,10.9,Yes,Yes
2010-08-16,Albury,6.4,11.8,10.2,NA,NA,W,56,N,W,17,24,94,65,1013.8,1013.8,8,6,7.7,11.3,Yes,Yes
2010-08-17,Albury,-1,12.1,3.8,NA,NA,E,15,NA,NE,0,9,87,55,1024.1,1020.4,NA,1,4.5,11.3,Yes,No
2010-08-18,Albury,1.3,11.8,0.2,NA,NA,ENE,31,NA,NE,0,20,92,86,1016.9,1006.3,4,8,5,8.7,No,Yes
2010-08-19,Albury,5,15.1,15.4,NA,NA,NW,57,NNW,NW,15,30,85,56,1008.2,1007.8,8,6,11.6,14.5,Yes,Yes
2010-08-20,Albury,4.5,11.7,2,NA,NA,W,46,WNW,WNW,20,30,82,58,1015.7,1014.8,4,5,6.4,10.4,Yes,No
2010-08-21,Albury,6.3,12.9,0,NA,NA,WNW,39,WNW,W,17,19,86,68,1018.7,1017.8,8,3,7,12,No,No
2010-08-22,Albury,2.1,15.3,0.2,NA,NA,N,26,E,NW,7,15,87,49,1024,1020.5,NA,6,7.6,14.3,No,No
2010-08-23,Albury,4.1,12.8,0.2,NA,NA,NW,17,SSE,WNW,6,7,91,61,1017.7,1012.6,8,8,6.4,12,No,Yes
2010-08-24,Albury,6.4,13.3,1.8,NA,NA,WNW,67,NW,NNW,19,22,90,55,1013.2,1010.3,8,8,9.4,11.7,Yes,Yes
2010-08-25,Albury,4.2,10.7,1.8,NA,NA,WNW,65,WNW,NNW,13,24,87,65,1010.9,1005.5,8,8,5.4,10.1,Yes,Yes
2010-08-26,Albury,5.4,11.8,9.6,NA,NA,NW,50,NNW,WNW,20,15,84,70,1003.1,1001,8,8,7.3,11.2,Yes,Yes
2010-08-27,Albury,6.8,13.4,4,NA,NA,NW,43,WNW,WSW,20,20,75,55,1009.5,1012.2,NA,NA,9,12.3,Yes,No
2010-08-28,Albury,0.9,14.4,0,NA,NA,WSW,22,ENE,W,6,4,99,58,1024.4,1024,8,3,4.1,13.3,No,No
2010-08-29,Albury,1.9,15.2,0,NA,NA,WSW,15,W,NW,2,6,85,57,1029.6,1027.2,5,7,7.1,14.1,No,No
2010-08-30,Albury,2.3,15.4,0,NA,NA,WNW,20,NA,NW,0,9,84,51,1028.9,1025.2,NA,NA,7.4,15.2,No,No
2010-08-31,Albury,2.9,14.2,0,NA,NA,N,20,S,NE,6,13,89,61,1024.8,1020.4,NA,6,7.2,13.4,No,No
2010-09-01,Albury,7.1,15.1,0,NA,NA,NW,17,SSW,SW,7,6,86,71,1015.8,1014.9,7,8,11.2,14.2,No,No
2010-09-02,Albury,10,16.8,0.8,NA,NA,SSE,33,NA,W,0,9,92,68,1016.5,1016,7,5,10.9,16.1,No,No
2010-09-03,Albury,7.1,17.6,0,NA,NA,SE,26,SSE,E,17,17,65,55,1022.1,1017.5,NA,NA,10.2,17.2,No,Yes
2010-09-04,Albury,10.1,17.7,21.8,NA,NA,N,70,NE,N,24,24,96,87,1004.7,999,8,8,15.1,14.8,Yes,Yes
2010-09-05,Albury,9.8,14.2,20.8,NA,NA,NNW,72,NW,W,22,19,81,67,1011.7,1013.8,8,7,10.6,13.2,Yes,Yes
2010-09-06,Albury,6.8,12.8,2.4,NA,NA,NW,50,NW,W,11,13,89,64,1019.7,1018.7,8,6,9.5,12.5,Yes,Yes
2010-09-07,Albury,2.3,15.1,1.2,NA,NA,SW,52,SE,WSW,7,11,83,49,1026.2,1024.3,NA,1,8,14.7,Yes,No
2010-09-08,Albury,1.7,15.9,0,NA,NA,NNE,24,ESE,ENE,7,13,74,51,1026.9,1022.6,NA,7,8.8,14.6,No,No
2010-09-09,Albury,7.2,14.7,0,NA,NA,ENE,39,SE,ENE,7,11,76,90,1015.6,1009.7,8,8,11.1,11.9,No,Yes
2010-09-10,Albury,8.1,14,24.8,NA,NA,W,50,WNW,W,28,22,91,86,1004.5,1006,8,8,10.9,11,Yes,Yes
2010-09-11,Albury,2.6,15.9,3.2,NA,NA,WNW,35,S,WNW,7,13,88,54,1020.2,1019.2,NA,8,8.4,15.8,Yes,No
2010-09-12,Albury,4.5,16.3,0,NA,NA,N,22,ESE,NW,9,6,84,51,1022.5,1017.5,NA,8,10.2,15.4,No,No
2010-09-13,Albury,6,18.7,0.4,NA,NA,W,31,E,WNW,7,17,88,47,1017.1,1014.8,NA,1,11.4,18.2,No,No
2010-09-14,Albury,5.8,19,0,NA,NA,WSW,46,SE,SE,19,7,76,50,1014.7,1010.3,NA,NA,12.2,18.1,No,No
2010-09-15,Albury,5.5,13.6,0,NA,NA,WSW,43,W,WNW,20,24,68,58,1015.2,1015.6,NA,7,9.5,13.4,No,No
2010-09-16,Albury,7.5,13.4,0,NA,NA,WSW,54,W,W,20,28,64,49,1019.2,1017,6,3,10.2,13.1,No,No
2010-09-17,Albury,4.3,14.3,0.2,NA,NA,SW,39,W,WSW,13,20,76,54,1024,1021.9,NA,5,8.8,13.7,No,No
2010-09-18,Albury,3.3,13.9,0,NA,NA,W,31,WNW,W,11,19,67,60,1021.8,1018.8,6,8,9.8,13.5,No,No
2010-09-19,Albury,2.4,16.4,0,NA,NA,W,30,E,W,2,17,90,55,1022.7,1020.8,8,2,9,16.2,No,No
2010-09-20,Albury,2.8,18.7,0,NA,NA,W,24,SSE,W,6,9,79,54,1026.1,1023.3,NA,NA,10,18.6,No,No
2010-09-21,Albury,5,19.6,0,NA,NA,W,24,E,WNW,2,15,81,64,1025.2,1022.6,NA,NA,11.9,19.2,No,No
2010-09-22,Albury,8.6,20.1,0,NA,NA,W,26,W,SE,2,6,70,48,1025.8,1021.7,5,8,14.7,19.1,No,No
2010-09-23,Albury,5.7,19.9,0,NA,NA,W,28,NA,W,0,17,76,52,1024.4,1021.9,1,NA,12.1,19.1,No,No
2010-09-24,Albury,3.7,19.1,0,NA,NA,NE,33,E,WNW,2,17,96,61,1023.9,1020.7,8,2,9,18.3,No,No
2010-09-25,Albury,5.6,19.7,0,NA,NA,NW,28,S,NNW,7,17,84,52,1018.6,1015.1,NA,1,12.1,18.7,No,No
2010-09-26,Albury,5.4,20.6,0,NA,NA,WSW,24,NA,WNW,0,13,75,43,1020.5,1017.3,NA,NA,13.2,20.1,No,No
2010-09-27,Albury,6.5,20,0,NA,NA,WNW,43,NW,WNW,4,22,83,50,1014.1,1011.2,NA,NA,11.9,19,No,No
2010-09-28,Albury,5.4,14.6,0,NA,NA,W,39,WNW,WNW,11,22,65,49,1016,1015.1,NA,NA,10.4,13.5,No,No
2010-09-29,Albury,3.7,14.3,0,NA,NA,W,39,W,W,19,26,66,43,1021.4,1020.5,NA,NA,9.4,13.9,No,No
2010-09-30,Albury,-0.1,14.6,0,NA,NA,NNW,28,E,WNW,9,17,59,45,1026.3,1023.7,NA,NA,9.5,14,No,No
2010-10-01,Albury,4.1,17.4,0,NA,NA,NE,20,NW,NE,7,11,71,42,1027.5,1024.6,NA,NA,9.9,16.5,No,No
2010-10-02,Albury,4.8,21.1,0,NA,NA,NE,37,SE,NE,13,15,61,47,1028.2,1025.1,NA,NA,13.7,20.8,No,No
2010-10-03,Albury,7.4,23,0,NA,NA,NE,35,SSE,NNE,2,20,72,45,1028.4,1025,NA,NA,13.4,22.3,No,No
2010-10-04,Albury,8.2,23.2,0,NA,NA,NE,35,WNW,NNW,6,15,85,52,1024.6,1020.4,NA,NA,13.2,22.5,No,No
2010-10-05,Albury,10.1,25.9,0,NA,NA,NE,24,ESE,SE,7,9,78,52,1021.9,1019.5,NA,1,16.3,23.8,No,No
2010-10-06,Albury,11.1,24.9,0,NA,NA,W,69,ESE,N,11,20,80,52,1019.8,1014.4,NA,NA,17.4,24.5,No,Yes
2010-10-07,Albury,7.3,15.9,10,NA,NA,WSW,46,W,WSW,20,26,64,42,1020,1020.7,NA,NA,10,15.5,Yes,No
2010-10-08,Albury,4.2,19,0,NA,NA,W,30,SE,WNW,2,15,59,49,1025.3,1023,NA,NA,10.9,17.3,No,No
2010-10-09,Albury,5.4,20.8,0,NA,NA,N,17,SSW,ESE,2,4,83,49,1025.7,1023.6,1,NA,9.9,19.7,No,No
2010-10-10,Albury,8.2,23.2,0,NA,NA,NE,39,W,NE,6,19,71,42,1029.4,1028.1,NA,NA,14.8,22.3,No,No
2010-10-11,Albury,7.6,23.7,0,NA,NA,E,37,SE,NNE,15,19,60,45,1030.9,1027.2,NA,NA,15.4,23.2,No,No
2010-10-12,Albury,14.5,19.9,0.8,NA,NA,NNE,31,ESE,ENE,7,19,91,66,1027.7,1023.9,8,8,14.7,19.5,No,Yes
2010-10-13,Albury,14.7,18,11.4,NA,NA,WSW,30,NNE,E,11,11,92,94,1017.9,1013.7,NA,8,16.2,16.7,Yes,Yes
2010-10-14,Albury,12.7,19.1,19,NA,NA,W,24,NNW,W,4,6,92,69,1013.6,1010.3,7,NA,14,18,Yes,Yes
2010-10-15,Albury,13.8,18.6,22.2,NA,NA,WNW,63,NNW,NE,28,4,93,90,989.8,982.9,8,8,18.5,17.1,Yes,Yes
2010-10-16,Albury,4.8,12.8,32.8,NA,NA,W,52,WSW,W,20,28,72,61,1004.6,1008.3,8,NA,6.4,11.2,Yes,No
2010-10-17,Albury,6.3,15.4,0,NA,NA,WNW,35,WNW,NW,15,17,77,56,1016.1,1016.3,7,8,9.5,14.7,No,No
2010-10-18,Albury,9.2,17.4,0,NA,NA,W,39,NW,WNW,2,20,74,50,1019.9,1019.4,7,1,12.5,17.1,No,No
2010-10-19,Albury,4.8,19,0,NA,NA,WNW,22,W,WSW,6,11,78,49,1026,1024.8,NA,4,10.9,18.2,No,No
2010-10-20,Albury,5.7,21.8,0,NA,NA,SE,20,NA,SSE,0,11,80,51,1028.7,1025,NA,NA,11.9,19.9,No,No
2010-10-21,Albury,8,23.3,0,NA,NA,N,20,NA,SSW,0,11,75,47,1024.5,1020.8,NA,NA,13.5,22.9,No,No
2010-10-22,Albury,9.5,25.8,0,NA,NA,NNE,30,E,N,6,17,77,49,1020.9,1016.9,NA,NA,14.9,25.2,No,No
2010-10-23,Albury,14.8,19,0.4,NA,NA,W,28,W,NW,6,15,81,77,1016.8,1016.8,8,5,17.4,17.2,No,Yes
2010-10-24,Albury,8.2,22.2,2.4,NA,NA,SSE,26,SE,S,19,9,65,51,1020.6,1018.7,5,NA,14.2,21.1,Yes,No
2010-10-25,Albury,10.9,22.2,0,NA,NA,WNW,22,SSE,WNW,4,11,77,47,1022.4,1018.5,4,1,14.6,20.8,No,No
2010-10-26,Albury,8.8,23.5,0,NA,NA,WNW,33,SE,NW,7,20,80,35,1017.9,1015.6,NA,NA,14.8,23,No,Yes
2010-10-27,Albury,10.2,22.3,1.6,NA,NA,WNW,35,S,W,11,17,81,46,1016.2,1015.4,NA,2,15.6,21.6,Yes,No
2010-10-28,Albury,8.8,23.6,0,NA,NA,NE,26,SSE,NNE,7,7,73,48,1019.8,1016.4,NA,NA,15,21.9,No,No
2010-10-29,Albury,10.3,25.6,0,NA,NA,NE,39,E,ENE,7,24,70,44,1017.2,1012.6,NA,NA,17.1,25.5,No,Yes
2010-10-30,Albury,16,19.5,3.4,NA,NA,NE,33,SE,ENE,7,19,95,96,1010.7,1008.4,8,8,17.6,18.6,Yes,Yes
2010-10-31,Albury,13.8,18.7,50.8,NA,NA,NNW,52,N,NNW,17,22,78,67,1011.3,1012,8,8,15.5,17.6,Yes,Yes
2010-11-01,Albury,10.2,18.9,1.2,NA,NA,W,35,W,W,6,19,79,52,1016.5,1013.8,7,1,12.5,17.5,Yes,No
2010-11-02,Albury,7.1,20.3,0,NA,NA,SW,44,WSW,WSW,11,24,73,51,1016.3,1014.7,NA,8,12.1,20.2,No,No
2010-11-03,Albury,10.7,18,0,NA,NA,WNW,35,W,WNW,9,26,63,49,1019.3,1018.2,NA,5,14.4,16.9,No,No
2010-11-04,Albury,10.1,18.8,0,NA,NA,SSE,33,SE,E,13,15,61,48,1020.8,1019,8,5,13.3,18.2,No,No
2010-11-05,Albury,11.1,21,0,NA,NA,ENE,44,SE,SE,19,13,53,37,1023,1019.6,7,NA,15,20.5,No,No
2010-11-06,Albury,7.5,22.9,0,NA,NA,ENE,31,SE,NNE,15,6,59,42,1022.6,1018.6,NA,NA,14.4,20.9,No,No
2010-11-07,Albury,9.3,24.5,0,NA,NA,W,54,SE,N,9,19,73,46,1018.3,1013.8,NA,1,15.9,24.1,No,Yes
2010-11-08,Albury,14.7,24.7,2.2,NA,NA,NW,31,N,WSW,11,20,71,64,1013.8,1014.7,7,4,19.4,23.4,Yes,No
2010-11-09,Albury,11.6,27.7,0,NA,NA,SSW,46,SE,S,7,11,69,47,1024.3,1021.4,NA,1,18.4,26,No,No
2010-11-10,Albury,15.5,29,0,NA,NA,WSW,46,E,NNW,7,17,76,45,1019.9,1015,NA,3,21.5,28.2,No,No
2010-11-11,Albury,15.2,30.5,0.6,NA,NA,N,28,SSE,NNE,9,13,73,47,1014.3,1010,NA,NA,20.6,29.2,No,No
2010-11-12,Albury,17.5,31.3,0,NA,NA,NNE,41,NE,NE,20,26,60,41,1012.5,1008.7,1,NA,24.4,30.4,No,No
2010-11-13,Albury,21.1,26.9,0,NA,NA,ENE,61,E,ENE,13,24,63,78,1012.1,1011,7,3,24.4,24.8,No,Yes
2010-11-14,Albury,19.2,22.6,52.6,NA,NA,N,26,WNW,WNW,15,15,93,73,1013.9,1013.2,8,NA,19.2,22.1,Yes,Yes
2010-11-15,Albury,15.9,23.1,2.4,NA,NA,W,37,W,W,19,19,84,32,1014.3,1011.7,7,NA,16.7,22.6,Yes,No
2010-11-16,Albury,11.4,20.8,0,NA,NA,W,33,W,WSW,11,19,56,42,1015.4,1013.8,NA,3,15.8,19.8,No,No
2010-11-17,Albury,8.8,23.3,0,NA,NA,W,43,E,W,4,17,65,34,1017.5,1014.5,NA,NA,15.6,22,No,No
2010-11-18,Albury,9.1,24.8,0,NA,NA,W,37,ENE,WNW,6,22,68,36,1015.7,1013.5,NA,NA,16,24,No,No
2010-11-19,Albury,12.1,25.5,0,NA,NA,SE,26,SSE,S,17,11,56,39,1020.9,1019.8,NA,NA,17.1,24.2,No,No
2010-11-20,Albury,12,27.3,0,NA,NA,NE,26,E,SSE,7,9,63,39,1026,1022.1,NA,NA,18.3,25.5,No,No
2010-11-21,Albury,12.7,29.7,0,NA,NA,N,22,E,W,11,9,70,29,1022.1,1019.1,5,NA,20,29.5,No,No
2010-11-22,Albury,14.7,29.9,0,NA,NA,ENE,26,SE,NNE,7,7,59,36,1022.7,1019.5,NA,NA,22,29.2,No,No
2010-11-23,Albury,14.8,29.4,0,NA,NA,N,31,ENE,NNE,22,17,49,34,1023.5,1020.5,NA,2,23.2,28.4,No,No
2010-11-24,Albury,18.1,30.1,0,NA,NA,N,35,NNE,NNE,20,11,46,31,1021.8,1018.8,NA,NA,24,29.5,No,No
2010-11-25,Albury,18.9,27.6,0,NA,NA,W,44,ENE,WSW,7,15,47,57,1018.2,1017,7,NA,23.9,25.7,No,Yes
2010-11-26,Albury,17.9,24.2,4,NA,NA,WSW,39,NNW,ENE,13,9,92,68,1018.1,1015.5,8,8,18.5,23.6,Yes,Yes
2010-11-27,Albury,14.8,27.6,19.2,NA,NA,N,44,SE,N,9,6,77,66,1012.6,1008.5,NA,8,20.6,22.7,Yes,Yes
2010-11-28,Albury,17.8,21.4,18.8,NA,NA,NNE,44,NNW,NW,17,17,86,89,1007.6,1007.9,NA,NA,18.5,19.4,Yes,Yes
2010-11-29,Albury,13.6,22.6,14.8,NA,NA,SSE,43,SE,SE,20,22,69,51,1013.6,1012.7,5,2,16.6,21.7,Yes,Yes
2010-11-30,Albury,14.4,23.3,1.6,NA,NA,SE,35,SE,NE,22,13,69,81,1015,1014.3,NA,NA,17.4,19.5,Yes,Yes
2010-12-01,Albury,16.7,23.9,12,NA,NA,SE,24,SE,SE,11,9,72,73,1014.1,1013.3,NA,8,19.6,20.6,Yes,No
2010-12-02,Albury,16.1,26.6,0.6,NA,NA,NW,50,ESE,S,9,11,70,90,1015,1013.3,NA,8,21.3,19,No,Yes
2010-12-03,Albury,15.7,27.3,18.4,NA,NA,NNE,41,SE,S,13,15,71,75,1014.6,1011.3,NA,NA,21.3,21.4,Yes,Yes
2010-12-04,Albury,17.3,29.9,1.2,NA,NA,WSW,44,SSW,WNW,2,17,65,48,1012.6,1009.3,1,6,22.5,28.6,Yes,No
2010-12-05,Albury,16.6,31.6,0,NA,NA,SSE,28,SSE,SE,4,13,63,31,1011.5,1008.2,NA,NA,23.1,30.7,No,No
2010-12-06,Albury,18.9,30.4,0,NA,NA,ENE,43,SE,NE,11,19,63,38,1012.7,1008.9,1,NA,23.3,29.3,No,No
2010-12-07,Albury,21.3,29.8,0,NA,NA,NNE,43,NE,NE,24,26,50,44,1011.5,1008.8,1,8,25.5,29,No,Yes
2010-12-08,Albury,20.3,29.7,3.2,NA,NA,NNW,61,NNE,NNE,22,35,82,55,1009.4,1005,8,7,21.4,29.1,Yes,Yes
2010-12-09,Albury,18,26.7,25.6,NA,NA,W,39,W,WNW,11,20,85,50,1009.1,1007.2,8,8,20.5,26,Yes,No
2010-12-10,Albury,16.7,22.5,0,NA,NA,WNW,46,WNW,W,13,26,59,38,1010.1,1008.7,8,NA,19.1,21.9,No,No
2010-12-11,Albury,11.2,24.3,0,NA,NA,WNW,43,W,WNW,17,24,59,35,1009.2,1004.5,NA,1,15.6,22.8,No,No
2010-12-12,Albury,15,22.2,0,NA,NA,NW,46,W,WNW,24,24,54,33,1005.6,1006.3,2,NA,17.7,22,No,No
2010-12-13,Albury,10.5,26.2,0,NA,NA,WNW,33,ESE,SW,7,11,65,32,1014.3,1012.5,NA,NA,17,24.2,No,No
2010-12-14,Albury,13.7,28.8,0,NA,NA,ENE,24,SE,NE,6,7,67,36,1015,1010.4,NA,NA,18.6,27.6,No,No
2010-12-15,Albury,16.1,31.1,0,NA,NA,NNE,35,ENE,NNW,15,11,57,28,1008.7,1003.6,NA,5,24.3,29.8,No,No
